n1_source,n1_target,my_source,my_target,year,month,day,mode,companion
9,785,422,788,1665,April,3,walk,
785,9,788,422,1665,April,4,walk,
9,23,422,789,1665,April,4,walk,
785,9,788,422,1665,April,4,walk,
9,785,422,788,1665,April,4,walk,
31,785,145,788,1665,April,5,boat,
785,915,788,223,1665,April,5,coach,Elizabeth Pepys; Mary Mercer; John Creed
785,9,788,422,1665,April,6,walk,
9,23,422,789,1665,April,6,walk,
785,3,788,642,1665,April,6,walk,
3,785,642,788,1665,April,6,coach,Elizabeth Pepys
785,9,788,422,1665,April,6,walk,
9,785,422,788,1665,April,6,walk,
785,9,788,422,1665,April,7,walk,
9,785,422,788,1665,April,7,walk,
785,9,788,422,1665,April,8,walk,
9,498,422,395,1665,April,8,walk,
499,785,336,788,1665,April,8,walk,
785,9,788,422,1665,April,8,walk,
9,785,422,788,1665,April,8,walk,
785,450,788,155,1665,April,10,walk,
3,23,642,789,1665,April,10,walk,
23,73,789,442,1665,April,10,walk,
785,9,788,422,1665,April,10,walk,
9,785,422,788,1665,April,10,walk,
785,9,788,422,1665,April,11,walk,
9,519,422,561,1665,April,11,walk,
519,9,561,422,1665,April,11,walk,
9,785,422,788,1665,April,11,walk,
3,63,642,519,1665,April,12,walk,
63,785,519,788,1665,April,12,walk,
785,9,788,422,1665,April,13,walk,
785,9,788,422,1665,April,13,walk,
9,785,422,788,1665,April,13,walk,
785,9,788,422,1665,April,14,walk,
9,785,422,788,1665,April,14,walk,
785,9,788,422,1665,April,15,walk,
9,785,422,788,1665,April,15,walk,
785,9,788,422,1665,April,16,walk,
9,785,422,788,1665,April,16,walk,
785,1028,788,69,1665,April,16,walk,John Creed
1028,785,69,788,1665,April,16,walk,
73,193,442,158,1665,April,17,coach,Elizabeth Pepys
193,785,158,788,1665,April,17,coach,Elizabeth Pepys
785,9,788,422,1665,April,17,walk,
9,785,422,788,1665,April,17,walk,
612,785,509,788,1665,April,18,walk,
785,227,788,340,1665,April,18,boat,Elizabeth Pepys; Thomas Moore
227,3,340,642,1665,April,18,walk,
3,785,642,788,1665,April,18,coach,Elizabeth Pepys
785,9,788,422,1665,April,18,walk,
9,785,422,788,1665,April,18,walk,
3,227,642,340,1665,April,19,coach,Thomas Moore
227,785,340,788,1665,April,19,coach,
785,23,788,789,1665,April,19,walk,
61,380,219,540,1665,April,19,walk,
380,785,540,788,1665,April,19,coach,Sir William Penn
785,9,788,422,1665,April,20,walk,
9,785,422,788,1665,April,20,walk,
9,519,422,561,1665,April,21,walk,John Creed; Mr. Povy; Mr. Andrews
785,9,788,422,1665,April,22,walk,
9,785,422,788,1665,April,22,walk,
3,492,642,230,1665,April,23,walk,
492,3,230,642,1665,April,23,walk,
785,3,788,642,1665,April,24,coach,John Creed; Sir William Batten
3,450,642,155,1665,April,24,walk,Sir William Batten
450,785,155,788,1665,April,24,walk,
785,883,788,341,1665,April,24,walk,Elizabeth Pepys
883,1031,341,155,1665,April,24,walk,
1031,919,155,394,1665,April,24,walk,John Creed
919,382,394,275,1665,April,24,coach,Elizabeth Pepys; Mary Mercer
785,9,788,422,1665,April,24,walk,
9,785,422,788,1665,April,24,walk,
785,9,788,422,1665,April,25,walk,
9,785,422,788,1665,April,25,walk,
785,498,788,395,1665,April,26,walk,
3,883,642,341,1665,April,26,walk,
883,785,341,788,1665,April,26,walk,
785,9,788,422,1665,April,26,walk,
9,785,422,788,1665,April,26,walk,
785,612,788,509,1665,April,28,walk,John Creed; Mr. Povy
612,1005,509,131,1665,April,28,walk,John Creed
1005,785,131,788,1665,April,28,walk,
785,3,788,642,1665,April,28,boat,
785,9,788,422,1665,April,28,walk,
9,785,422,788,1665,April,28,walk,
785,9,788,422,1665,April,29,walk,
9,311,422,343,1665,April,29,walk,
785,9,788,422,1665,April,29,walk,
9,785,422,788,1665,April,29,walk,
450,873,155,212,1665,May,1,boat,Lord Brouncker; Mr. Hooke; Dean Wilkins
873,1033,212,76,1665,May,1,coach,Lord Brouncker; Mr. Hooke; Dean Wilkins
1033,873,76,212,1665,May,1,coach,
873,1034,212,379,1665,May,1,boat,
9,1035,422,476,1665,May,2,walk,Sir William Batten; Lady Batten; Elizabeth Pepys
1035,785,476,788,1665,May,2,walk,
612,1005,509,131,1665,May,3,walk,
1005,311,131,343,1665,May,3,walk,
785,9,788,422,1665,May,3,walk,
9,785,422,788,1665,May,3,walk,
13,37,610,667,1665,May,5,boat,
37,41,667,47,1665,May,5,boat,
41,1036,47,143,1665,May,5,boat,
1036,1034,143,379,1665,May,5,walk,
498,1037,395,346,1665,May,5,coach,
785,9,788,422,1665,May,5,walk,
9,785,422,788,1665,May,5,walk,
785,9,788,422,1665,May,6,walk,
9,785,422,788,1665,May,6,walk,
785,9,788,422,1665,May,7,walk,
9,785,422,788,1665,May,7,walk,
785,450,788,155,1665,May,8,walk,Sir William Batten
785,9,788,422,1665,May,8,walk,
9,785,422,788,1665,May,8,walk,
785,9,788,422,1665,May,9,walk,
9,785,422,788,1665,May,9,walk,
785,1031,788,155,1665,May,10,walk,
1031,498,155,395,1665,May,10,walk,
498,23,395,789,1665,May,10,walk,
23,785,789,788,1665,May,10,walk,
785,9,788,422,1665,May,10,walk,
9,785,422,788,1665,May,10,walk,
785,9,788,422,1665,May,12,walk,
9,785,422,788,1665,May,12,walk,
785,23,788,789,1665,May,13,walk,
23,785,789,788,1665,May,13,walk,
785,9,788,422,1665,May,13,walk,
9,785,422,788,1665,May,13,walk,
785,176,788,544,1665,May,14,walk,Elizabeth Pepys
176,785,544,788,1665,May,14,walk,
785,533,788,153,1665,May,15,walk,
533,450,153,155,1665,May,15,walk,
104,492,562,230,1665,May,15,walk,
492,785,230,788,1665,May,15,walk,
785,9,788,422,1665,May,16,walk,
9,785,422,788,1665,May,16,walk,
104,1040,562,422,1665,May,17,walk,
1040,785,422,788,1665,May,17,walk,Elizabeth Pepys; Mary Mercer
785,9,788,422,1665,May,17,walk,
9,785,422,788,1665,May,17,walk,
785,450,788,155,1665,May,18,coach,Sir John Minnes
450,311,155,343,1665,May,18,coach,Duke of Albemarle
311,785,343,788,1665,May,18,walk,
785,9,788,422,1665,May,18,walk,
9,785,422,788,1665,May,18,walk,
3,873,642,212,1665,May,19,boat,Elizabeth Pepys; Mary Mercer
785,9,788,422,1665,May,20,walk,
9,785,422,788,1665,May,20,walk,
30,785,475,788,1665,May,22,walk,
785,9,788,422,1665,May,22,walk,
785,9,788,422,1665,May,23,walk,
9,785,422,788,1665,May,23,walk,
785,631,788,106,1665,May,24,walk,John Creed
631,785,106,788,1665,May,24,walk,
785,9,788,422,1665,May,24,walk,
9,785,422,788,1665,May,24,walk,
785,9,788,422,1665,May,26,walk,
785,9,788,422,1665,May,27,walk,
9,785,422,788,1665,May,27,walk,
785,450,788,155,1665,May,27,boat,
450,785,155,788,1665,May,27,boat,
785,450,788,155,1665,May,28,boat,
450,612,155,509,1665,May,28,walk,John Creed
612,883,509,341,1665,May,28,walk,
883,861,341,516,1665,May,28,walk,
861,785,516,788,1665,May,28,walk,
77,785,503,788,1665,May,30,walk,
785,1110,788,282,1665,May,30,coach,Elizabeth Pepys; Margaret Pepys; Mary Mercer
785,9,788,422,1665,May,30,walk,
9,785,422,788,1665,May,30,walk,
785,9,788,422,1665,May,31,walk,
9,13,422,610,1665,May,31,walk,
13,23,610,789,1665,May,31,walk,
23,785,789,788,1665,May,31,walk,John Creed; Thomas Moore
785,61,788,219,1665,May,31,walk,
61,966,219,274,1665,May,31,walk,
966,785,274,788,1665,May,31,walk,
785,9,788,422,1665,May,31,walk,
9,785,422,788,1665,May,31,walk,
9,23,422,789,1665,June,1,walk,
23,785,789,788,1665,June,1,walk,
785,1043,788,100,1665,June,1,coach,John Creed
1043,1044,100,106,1665,June,1,walk,
1044,13,106,610,1665,June,1,coach,
785,492,788,230,1665,June,2,walk,
3,450,642,155,1665,June,2,walk,
450,883,155,341,1665,June,2,walk,
883,785,341,788,1665,June,2,walk,
785,9,788,422,1665,June,2,walk,
9,785,422,788,1665,June,2,walk,
785,9,788,422,1665,June,3,walk,
9,785,422,788,1665,June,3,walk,
3,23,642,789,1665,June,5,walk,
23,785,789,788,1665,June,5,walk,
785,31,788,145,1665,June,5,boat,John Creed
785,9,788,422,1665,June,5,walk,
9,785,422,788,1665,June,5,walk,
785,9,788,422,1665,June,6,walk,
9,77,422,503,1665,June,6,walk,
77,9,503,422,1665,June,6,walk,
9,612,422,509,1665,June,6,coach,
612,883,509,341,1665,June,6,walk,
883,785,341,788,1665,June,6,coach,
785,9,788,422,1665,June,7,walk,
9,23,422,789,1665,June,7,walk,
23,80,789,149,1665,June,7,walk,
402,3,185,642,1665,June,7,boat,
3,785,642,788,1665,June,7,boat,
9,311,422,343,1665,June,8,walk,
311,1031,343,155,1665,June,8,walk,
1031,861,155,516,1665,June,8,walk,
861,71,516,122,1665,June,8,walk,
71,785,122,788,1665,June,8,walk,
785,23,788,789,1665,June,9,walk,
13,785,610,788,1665,June,12,walk,
785,31,788,145,1665,June,12,boat,
31,311,145,343,1665,June,12,walk,
785,9,788,422,1665,June,12,walk,
9,785,422,788,1665,June,12,walk,
9,1047,422,131,1665,June,13,walk,Sir George Carteret
1047,1048,131,422,1665,June,13,coach,Sir John Minnes
785,612,788,509,1665,June,14,walk,
612,311,509,343,1665,June,14,walk,
311,3,343,642,1665,June,14,walk,
3,13,642,610,1665,June,14,walk,
13,785,610,788,1665,June,14,walk,
785,9,788,422,1665,June,14,walk,
9,785,422,788,1665,June,14,walk,
785,9,788,422,1665,June,15,walk,
9,1245,422,290,1665,June,15,walk,
1245,23,290,789,1665,June,15,walk,Elizabeth Pepys; Mary Mercer
23,785,789,788,1665,June,15,walk,Elizabeth Pepys; Mary Mercer
9,3,422,642,1665,June,16,walk,
785,612,788,509,1665,June,17,walk,
612,3,509,642,1665,June,17,walk,
3,785,642,788,1665,June,17,coach,
785,9,788,422,1665,June,18,walk,
9,785,422,788,1665,June,18,walk,
785,9,788,422,1665,June,19,walk,
9,785,422,788,1665,June,19,walk,
785,9,788,422,1665,June,20,walk,
9,176,422,544,1665,June,20,walk,
176,80,544,149,1665,June,20,walk,
80,3,149,642,1665,June,20,coach,
3,402,642,185,1665,June,20,boat,
785,9,788,422,1665,June,20,walk,
9,785,422,788,1665,June,20,walk,
15,785,169,788,1665,June,21,walk,
785,3,788,642,1665,June,21,walk,
3,1050,642,422,1665,June,21,walk,
1050,785,422,788,1665,June,21,walk,
785,9,788,422,1665,June,21,walk,
9,785,422,788,1665,June,21,walk,
785,9,788,422,1665,June,22,walk,
9,785,422,788,1665,June,22,walk,
3,23,642,789,1665,June,23,walk,
23,785,789,788,1665,June,23,walk,
785,498,788,395,1665,June,23,coach,John Creed
498,785,395,788,1665,June,23,coach,
785,9,788,422,1665,June,23,walk,
9,785,422,788,1665,June,23,walk,
785,9,788,422,1665,June,24,walk,
9,77,422,503,1665,June,24,walk,
785,612,788,509,1665,June,24,walk,
612,785,509,788,1665,June,24,walk,
785,9,788,422,1665,June,24,walk,
9,785,422,788,1665,June,24,walk,
785,9,788,422,1665,June,25,walk,
9,785,422,788,1665,June,25,walk,
873,3,212,642,1665,June,25,boat,
77,883,503,341,1665,June,25,walk,
883,77,341,503,1665,June,25,walk,
77,785,503,788,1665,June,25,boat,
37,785,667,788,1665,June,26,boat,
785,9,788,422,1665,June,26,walk,
9,785,422,788,1665,June,26,walk,
9,63,422,519,1665,June,27,walk,
63,9,519,422,1665,June,27,walk,
3,21,642,546,1665,June,28,boat,
3,785,642,788,1665,June,28,walk,
3,492,642,230,1665,June,29,walk,
492,785,230,788,1665,June,29,walk,
785,410,788,523,1665,June,29,coach,
785,9,788,422,1665,June,29,walk,
9,785,422,788,1665,June,29,walk,
450,23,155,789,1665,June,30,walk,
23,785,789,788,1665,June,30,walk,
785,37,788,667,1665,June,30,walk,Elizabeth Pepys; Mary Mercer
3,785,642,788,1665,June,30,boat,
785,9,788,422,1665,July,1,walk,
9,785,422,788,1665,July,1,walk,
785,450,788,155,1665,July,1,walk,
450,492,155,230,1665,July,1,coach,
492,785,230,788,1665,July,1,coach,
450,104,155,562,1665,July,3,walk,
104,492,562,230,1665,July,3,walk,
785,9,788,422,1665,July,3,walk,
9,785,422,788,1665,July,3,walk,
785,9,788,422,1665,July,4,walk,
9,23,422,789,1665,July,4,walk,
23,80,789,149,1665,July,4,walk,
80,9,149,422,1665,July,4,walk,
9,785,422,788,1665,July,4,walk,
785,9,788,422,1665,July,5,walk,
9,23,422,789,1665,July,5,walk,
23,380,789,540,1665,July,5,walk,
3,77,642,503,1665,July,5,walk,
77,31,503,145,1665,July,5,coach,Sir George Carteret
31,37,145,667,1665,July,5,walk,
37,873,667,212,1665,July,5,walk,
873,785,212,788,1665,July,5,boat,
785,9,788,422,1665,July,6,walk,
9,3,422,642,1665,July,6,boat,
3,785,642,788,1665,July,6,coach,
785,63,788,519,1665,July,6,walk,
63,785,519,788,1665,July,6,walk,
785,13,788,610,1665,July,7,walk,
13,785,610,788,1665,July,7,walk,
785,9,788,422,1665,July,7,walk,
9,785,422,788,1665,July,7,walk,
785,9,788,422,1665,July,8,walk,
9,77,422,503,1665,July,8,boat,
77,37,503,667,1665,July,8,boat,
37,77,667,503,1665,July,9,boat,Elizabeth Pepys
77,785,503,788,1665,July,9,boat,
785,77,788,503,1665,July,9,boat,
77,37,503,667,1665,July,9,boat,Elizabeth Pepys
785,1053,788,55,1665,July,10,coach,
1053,1052,55,228,1665,July,10,horse,
1052,1054,228,422,1665,July,10,horse,
1054,1055,422,422,1665,July,10,boat,
1055,386,422,422,1665,July,10,walk,
386,785,422,788,1665,July,11,boat,
785,9,788,422,1665,July,11,walk,
9,785,422,788,1665,July,11,walk,
31,1052,145,228,1665,July,12,boat,
1052,785,228,788,1665,July,12,boat,
9,77,422,503,1665,July,13,boat,
77,785,503,788,1665,July,13,boat,Elizabeth Pepys
785,9,788,422,1665,July,14,walk,
9,785,422,788,1665,July,14,walk,
31,77,145,503,1665,July,15,walk,
77,873,503,212,1665,July,15,boat,Mr. Philip Carteret
873,1051,212,131,1665,July,15,coach,Mr. Philip Carteret
1051,785,131,788,1665,July,17,coach,Mr. Philip Carteret
785,77,788,503,1665,July,17,boat,Mr. Philip Carteret
77,9,503,422,1665,July,18,boat,
9,23,422,789,1665,July,18,walk,
785,31,788,145,1665,July,18,boat,
31,37,145,667,1665,July,18,walk,
37,785,667,788,1665,July,19,boat,
31,579,145,141,1665,July,19,walk,
579,77,141,503,1665,July,19,walk,
785,9,788,422,1665,July,20,walk,
785,9,788,422,1665,July,20,walk,
9,785,422,788,1665,July,20,walk,
785,15,788,169,1665,July,21,walk,
15,1058,169,130,1665,July,21,walk,Mr. Povy
1058,785,130,788,1665,July,21,walk,
785,9,788,422,1665,July,21,walk,
9,785,422,788,1665,July,21,walk,
3,1060,642,311,1665,July,22,walk,
1060,402,311,185,1665,July,22,walk,
402,3,185,642,1665,July,22,boat,
9,785,422,788,1665,July,22,walk,
785,1054,788,422,1665,July,23,coach,Mr. Cutler
1054,1052,422,228,1665,July,23,coach,Mr. Cutler
1052,1054,228,422,1665,July,23,walk,
1054,785,422,788,1665,July,23,boat,
77,9,503,422,1665,July,25,boat,
9,23,422,789,1665,July,25,walk,
23,785,789,788,1665,July,25,walk,
785,450,788,155,1665,July,25,coach,
450,23,155,789,1665,July,25,walk,
23,785,789,788,1665,July,25,walk,
785,9,788,422,1665,July,25,walk,
9,785,422,788,1665,July,25,walk,
77,37,503,667,1665,July,26,boat,
37,873,667,212,1665,July,26,boat,
785,9,788,422,1665,July,26,walk,
9,785,422,788,1665,July,26,walk,
402,1052,185,228,1665,July,27,coach,Mr. Gauden
1052,1057,228,719,1665,July,27,coach,Mr. Gauden; John Creed
1057,1059,719,226,1665,July,27,coach,Sir George Carteret
785,9,788,422,1665,July,27,walk,
9,785,422,788,1665,July,27,walk,
785,77,788,503,1665,July,28,walk,
77,1051,503,131,1665,July,28,coach,Lady Carteret
1051,37,131,667,1665,July,28,coach,
37,785,667,788,1665,July,29,boat,
785,9,788,422,1665,July,29,walk,
9,23,422,789,1665,July,29,walk,
23,785,789,788,1665,July,29,walk,
785,9,788,422,1665,July,29,walk,
9,785,422,788,1665,July,29,walk,
785,77,788,503,1665,July,31,walk,
77,1051,503,131,1665,July,31,coach,Sir George Carteret; Lady Carteret
785,9,788,422,1665,August,1,walk,
9,785,422,788,1665,August,1,walk,
785,9,788,422,1665,August,2,walk,
9,785,422,788,1665,August,2,walk,
1062,1061,203,90,1665,August,3,horse,Sir George Carteret
1061,1062,90,203,1665,August,4,horse,
1062,41,203,47,1665,August,4,boat,
41,785,47,788,1665,August,4,walk,
31,1059,145,226,1665,August,5,walk,Sir William Warren
1059,30,226,475,1665,August,5,walk,
30,785,475,788,1665,August,5,walk,
785,9,788,422,1665,August,5,walk,
785,9,788,422,1665,August,7,walk,
9,785,422,788,1665,August,7,walk,
9,63,422,519,1665,August,8,walk,
63,450,519,155,1665,August,8,walk,
1067,785,504,788,1665,August,10,walk,
785,9,788,422,1665,August,11,walk,
9,785,422,788,1665,August,11,walk,
785,77,788,503,1665,August,14,walk,
77,63,503,519,1665,August,14,coach,Lord Brouncker; Sir John Minnes
63,37,519,667,1665,August,14,boat,
77,449,503,505,1665,August,15,walk,
449,450,505,155,1665,August,15,boat,
1067,785,504,788,1665,August,16,walk,
9,785,422,788,1665,August,16,walk,
785,9,788,422,1665,August,17,walk,
9,37,422,667,1665,August,17,boat,
37,48,667,259,1665,August,18,boat,
48,1575,259,498,1665,August,18,boat,
1575,37,498,667,1665,August,18,boat,
37,785,667,788,1665,August,19,boat,
785,450,788,155,1665,August,19,boat,
450,1064,155,267,1665,August,19,horse,
1064,1065,267,549,1665,August,19,horse,
1065,1063,549,125,1665,August,19,horse,
1063,1065,125,549,1665,August,20,horse,
1065,1053,549,55,1665,August,20,horse,
1053,785,55,788,1665,August,20,boat,
450,63,155,519,1665,August,21,walk,
63,873,519,212,1665,August,21,boat,
873,37,212,667,1665,August,21,walk,
37,873,667,212,1665,August,22,walk,
873,1066,212,76,1665,August,22,walk,
1066,1036,76,143,1665,August,22,walk,
1036,579,143,141,1665,August,22,walk,
579,30,141,475,1665,August,22,walk,
785,9,788,422,1665,August,22,walk,
9,785,422,788,1665,August,22,walk,
785,9,788,422,1665,August,24,walk,
9,37,422,667,1665,August,24,boat,
37,785,667,788,1665,August,25,boat,
9,37,422,667,1665,August,25,boat,
37,785,667,788,1665,August,26,boat,
785,23,788,789,1665,August,28,walk,
23,785,789,788,1665,August,28,walk,
785,37,788,667,1665,August,28,walk,
9,31,422,145,1665,August,29,walk,
30,785,475,788,1665,August,29,walk,
785,9,788,422,1665,August,29,walk,
9,785,422,788,1665,August,29,walk,
785,72,788,359,1665,August,30,walk,
72,785,359,788,1665,August,30,walk,
785,9,788,422,1665,August,30,walk,
9,785,422,788,1665,August,30,walk,
785,873,788,212,1665,August,31,boat,
873,37,212,667,1665,August,31,boat,
873,785,212,788,1665,September,1,boat,
37,873,667,212,1665,September,2,walk,
873,31,212,145,1665,September,2,boat,
31,873,145,212,1665,September,2,boat,
873,37,212,667,1665,September,2,walk,
37,873,667,212,1665,September,3,boat,
873,1077,212,76,1665,September,3,walk,Captain Cocke
